FIPS,County,State,Population,Lat,Long_
55101,Racine,Wisconsin,196311,42.74753117,-88.05941254
51750,Radford,Virginia,18249,37.12222899,-80.56027320000003
48379,Rains,Texas,12514,32.87109387,-95.79232691
54081,Raleigh,West Virginia,73361,37.76936795,-81.2456041
29173,Ralls,Missouri,10309,39.52817427,-91.51838643
27123,Ramsey,Minnesota,550321,45.01625271,-93.09872295
38071,Ramsey,North Dakota,11519,48.26886249,-98.72223879
48381,Randall,Texas,137713,34.96585996,-101.8971322
1111,Randolph,Alabama,22722,33.29526734,-85.45708831
5121,Randolph,Arkansas,17958,36.3415714,-91.02455531
13243,Randolph,Georgia,6778,31.76622818,-84.75732369
17157,Randolph,Illinois,31782,38.05095369,-89.82512254
18135,Randolph,Indiana,24665,40.15734772,-85.01139319
29175,Randolph,Missouri,24748,39.44007257,-92.4971374
37151,Randolph,North Carolina,143667,35.71015088,-79.80570339
54083,Randolph,West Virginia,28695,38.769899,-79.87919615
28121,Rankin,Mississippi,155271,32.26469147,-89.94537876
38073,Ransom,North Dakota,5218,46.45621782,-97.65742504
22079,Rapides,Louisiana,129648,31.19778499,-92.52997303
51157,Rappahannock,Virginia,7370,38.68295619,-78.15826963
30081,Ravalli,Montana,43806,46.08520862,-114.11891640000002
20153,Rawlins,Kansas,2530,39.78525843,-101.0761617
29177,Ray,Missouri,23018,39.3537468,-93.98905745
48383,Reagan,Texas,3849,31.36607041,-101.5232659
48385,Real,Texas,3452,29.83321503,-99.82018052
27125,Red Lake,Minnesota,4055,47.87197525,-96.09561104
48387,Red River,Texas,12023,33.61886692,-95.04841765
22081,Red River,Louisiana,8442,32.09530039,-93.34213308
31145,Red Willow,Nebraska,10724,40.17556879999999,-100.476998
27127,Redwood,Minnesota,15170,44.40555844,-95.25207021
48389,Reeves,Texas,15976,31.32323325,-103.6903896
48391,Refugio,Texas,6948,28.3238976,-97.15766311
20155,Reno,Kansas,61998,37.95230263,-98.08607292
36083,Rensselaer,New York,158714,42.71348136,-73.51089874
27129,Renville,Minnesota,14548,44.72836381,-94.94553734
38075,Renville,North Dakota,2327,48.71982533,-101.6603912
20157,Republic,Kansas,4636,39.82799632,-97.65036709
29179,Reynolds,Missouri,6270,37.36085952,-90.97009925
47143,Rhea,Tennessee,33167,35.60536161,-84.93076643
20159,Rice,Kansas,9537,38.34616184,-98.19992118
27131,Rice,Minnesota,66972,44.3543376,-93.29658715
31147,Richardson,Nebraska,7865,40.1247415,-95.71755036
49033,Rich,Utah,2483,41.563,-111.1891
17159,Richland,Illinois,15513,38.71240969,-88.08475366
30083,Richland,Montana,10803,47.78668011,-104.5610786
38077,Richland,North Dakota,16177,46.26440649,-96.94852979
39139,Richland,Ohio,121154,40.77180308,-82.53799609999999
45079,Richland,South Carolina,415759,34.01791263,-80.90267209
55103,Richland,Wisconsin,17252,43.3762778,-90.43012729
22083,Richland,Louisiana,20122,32.41391005,-91.76634876
51760,Richmond city,Virginia,230436,37.53255773,-77.47966921
13245,Richmond,Georgia,202518,33.35777107,-82.07026432
36085,Richmond,New York,476143,42.8215,-77.539
37153,Richmond,North Carolina,44829,35.00417719,-79.74491009
51159,Richmond,Virginia,9023,37.937575,-76.72920628
20161,Riley,Kansas,74232,39.28935726,-96.73420026
19159,Ringgold,Iowa,4894,40.73518949,-94.24368535
35039,Rio Arriba,New Mexico,38921,36.51072137,-106.6931674
8103,Rio Blanco,Colorado,6324,39.97913541,-108.2179009
8105,Rio Grande,Colorado,11267,37.5836865,-106.3847838
18137,Ripley,Indiana,28324,39.10235626,-85.26212744
29181,Ripley,Missouri,13288,36.65460667,-90.85990261
54085,Ritchie,West Virginia,9554,39.18094587,-81.06356878
6065,Riverside,California,2470546,33.74314981,-115.9933578
47145,Roane,Tennessee,53382,35.84923189,-84.52458689
54087,Roane,West Virginia,13688,38.71622686,-81.35243568
51770,Roanoke city,Virginia,99143,37.27791025,-79.96189766
51161,Roanoke,Virginia,94186,37.26865804,-80.06396753
46109,Roberts,South Dakota,10394,45.62975048,-96.94672673
48393,Roberts,Texas,854,35.83809685,-100.813175
21201,Robertson,Kentucky,2108,38.51923469,-84.05055616
47147,Robertson,Tennessee,71813,36.52454807,-86.87346725
48395,Robertson,Texas,17074,31.02539637,-96.51272246
37155,Robeson,North Carolina,130625,34.64244496,-79.10250529999998
51163,Rockbridge,Virginia,22573,37.81204314,-79.44605905
21203,Rockcastle,Kentucky,16695,37.36642393,-84.31176452
27133,Rock,Minnesota,9315,43.67482683,-96.25296832
31149,Rock,Nebraska,1357,42.42252217,-99.44832069
55105,Rock,Wisconsin,163354,42.67151616,-89.07147900000002
13247,Rockdale,Georgia,90896,33.65145002,-84.02202167
33015,Rockingham,New Hampshire,309769,42.98499744,-71.12883377
37157,Rockingham,North Carolina,91010,36.39593137,-79.77504841
51165,Rockingham,Virginia,81948,38.51006137,-78.87260325
17161,Rock Island,Illinois,141879,41.46613806,-90.57042164
36087,Rockland,New York,325789,41.15027894,-74.02560498
48397,Rockwall,Texas,104915,32.89779518,-96.40771592
40129,Roger Mills,Oklahoma,3583,35.68711719,-99.69666167
40131,Rogers,Oklahoma,92459,36.37004357,-95.60406759
38079,Rolette,North Dakota,14176,48.77245354,-99.84097493
20163,Rooks,Kansas,4920,39.35022773,-99.32484567
30085,Roosevelt,Montana,11004,48.29607488,-105.0079268
35041,Roosevelt,New Mexico,18500,34.02097406,-103.4799493
26143,Roscommon,Michigan,24019,44.33473082,-84.61067651
27135,Roseau,Minnesota,15165,48.77501878,-95.81079919
30087,Rosebud,Montana,8937,46.23397237,-106.72928799999998
39141,Ross,Ohio,76666,39.33705391,-83.06000914
8107,Routt,Colorado,25638,40.48596505,-106.9905548
21205,Rowan,Kentucky,24460,38.19484205,-83.42088935
37159,Rowan,North Carolina,142088,35.64003916,-80.52446628
48399,Runnels,Texas,10264,31.8314342,-99.97616148
18139,Rush,Indiana,16581,39.62002287,-85.4655599
20165,Rush,Kansas,3036,38.52275276,-99.30863983
48401,Rusk,Texas,54406,32.10773545,-94.76176432
55107,Rusk,Wisconsin,14178,45.47498854,-91.1333012
1113,Russell,Alabama,57961,32.28725256,-85.18415324
20167,Russell,Kansas,6856,38.91462787,-98.76254297
21207,Russell,Kentucky,17923,36.99308373,-85.06070117
51167,Russell,Virginia,26586,36.93028320000001,-82.10095486
37161,Rutherford,North Carolina,67029,35.40114178,-81.92112099
47149,Rutherford,Tennessee,332285,35.84591405,-86.4107263
50021,Rutland,Vermont,58191,43.57723578,-73.03741676
48403,Sabine,Texas,10542,31.34318809,-93.85440451
22085,Sabine,Louisiana,23884,31.56388699,-93.55433981
19161,Sac,Iowa,9721,42.38624071,-95.10547892
6067,Sacramento,California,1552058,38.45106826,-121.3425374
23023,Sagadahoc,Maine,35856,43.95415864,-69.85074999
26145,Saginaw,Michigan,190539,43.33433923,-84.05131209999998
8109,Saguache,Colorado,6824,38.08054629,-106.282466
51775,Salem,Virginia,25301,37.2836193,-80.06219455
34033,Salem,New Jersey,62385,39.58719656,-75.34696629999998
5125,Saline,Arkansas,122437,34.64916145,-92.67583224
17165,Saline,Illinois,23491,37.75332999,-88.54119706
20169,Saline,Kansas,54224,38.78369175,-97.65185177
29195,Saline,Missouri,22761,39.13734288,-93.20259964
31151,Saline,Nebraska,14224,40.52418865,-97.14085859
49035,Salt Lake,Utah,1160437,40.66616532,-111.9216011
45081,Saluda,South Carolina,20473,34.00795823,-81.72713237
37163,Sampson,North Carolina,63531,34.98820368,-78.36914061
48405,San Augustine,Texas,8237,31.39457611,-94.17000399
6069,San Benito,California,62808,36.60308176,-121.069975
6071,San Bernardino,California,2180085,34.84060306,-116.1774685
46111,Sanborn,South Dakota,2344,44.02351092,-98.0909816
30089,Sanders,Montana,12113,47.67657534,-115.1329916
6073,San Diego,California,3338330,33.03484597,-116.7365326
35043,Sandoval,New Mexico,146748,35.68862401,-106.8687803
39143,Sandusky,Ohio,58518,41.35624126,-83.137872
6075,San Francisco,California,881549,37.75215114,-122.4385672
17167,Sangamon,Illinois,194672,39.75836914,-89.65872023
26151,Sanilac,Michigan,41170,43.42406072,-82.82055898
48407,San Jacinto,Texas,28859,30.57933681,-95.16260304
6077,San Joaquin,California,762148,37.93433732,-121.2730061
8111,San Juan,Colorado,728,37.76248981,-107.67632890000002
35045,San Juan,New Mexico,123958,36.50838318,-108.320437
49037,San Juan,Utah,15308,37.62762978,-109.80337140000002
53055,San Juan,Washington,17582,48.60182783,-122.96745
6079,San Luis Obispo,California,283111,35.38822029,-120.4039028
6081,San Mateo,California,766573,37.4228808,-122.32755459999998
8113,San Miguel,Colorado,8179,38.00450883,-108.4020725
35047,San Miguel,New Mexico,27277,35.48014807,-104.8163562
48409,San Patricio,Texas,66730,28.00880118,-97.51763891
49039,Sanpete,Utah,30939,39.309,-111.5707
48411,San Saba,Texas,6055,31.1577796,-98.81758731
6083,Santa Barbara,California,446499,34.65329488,-120.0188492
6085,Santa Clara,California,1927852,37.23104908,-121.6970462
4023,Santa Cruz,Arizona,46498,31.52508998,-110.8479088
6087,Santa Cruz,California,273213,37.05580291,-122.0066524
35049,Santa Fe,New Mexico,150358,35.50708973,-105.9774716
12113,Santa Rosa,Florida,184313,30.69341450000001,-87.02458128
12115,Sarasota,Florida,433742,27.18546175,-82.33174248
36091,Saratoga,New York,229863,43.10904162,-73.86653895
38081,Sargent,North Dakota,3898,46.10830372,-97.63217159
31153,Sarpy,Nebraska,187196,41.11314181,-96.11156432
55111,Sauk,Wisconsin,64442,43.42574087,-89.94966132
31155,Saunders,Nebraska,21578,41.2278103,-96.63773905
55113,Sawyer,Wisconsin,16558,45.87931905,-91.14504927
36093,Schenectady,New York,155299,42.81668777,-74.05278291
48413,Schleicher,Texas,2793,30.89740592,-100.5384842
13249,Schley,Georgia,5257,32.2654021,-84.31258912
36095,Schoharie,New York,30999,42.58831742,-74.44339029999998
26153,Schoolcraft,Michigan,8094,46.19235734,-86.19972234
17169,Schuyler,Illinois,6768,40.1571798,-90.61114163
29197,Schuyler,Missouri,4660,40.46921489,-92.52311943
36097,Schuyler,New York,17807,42.39184015,-76.8773299
42107,Schuylkill,Pennsylvania,141359,40.70497338,-76.2150785
39145,Scioto,Ohio,75314,38.80270163,-82.98907345
29199,Scotland,Missouri,4902,40.45214695,-92.14709064
37165,Scotland,North Carolina,34823,34.8386299,-79.4757978
5127,Scott,Arkansas,10281,34.85588887,-94.0632176
17171,Scott,Illinois,4951,39.6429169,-90.47814431
18143,Scott,Indiana,23873,38.68672078,-85.74627859
19163,Scott,Iowa,172943,41.63935978,-90.61959493
20171,Scott,Kansas,4823,38.48222076,-100.9066539
21209,Scott,Kentucky,57004,38.29622293,-84.5816631
27139,Scott,Minnesota,149013,44.6490231,-93.53340251
28123,Scott,Mississippi,28124,32.406704100000006,-89.53789439
29201,Scott,Missouri,38280,37.05588075,-89.56474493
47151,Scott,Tennessee,22068,36.42325673,-84.50360494
51169,Scott,Virginia,21566,36.71466456,-82.60171704
31157,Scotts Bluff,Nebraska,35618,41.85070896,-103.7080986
13251,Screven,Georgia,13966,32.74976524,-81.60779441
48415,Scurry,Texas,16703,32.74613808,-100.9162664
5129,Searcy,Arkansas,7881,35.9109364,-92.69936482
5131,Sebastian,Arkansas,127827,35.19605503,-94.27162713
8115,Sedgwick,Colorado,2248,40.87595412,-102.3519227
20173,Sedgwick,Kansas,516042,37.6842718,-97.4608198
12117,Seminole,Florida,471826,28.7158582,-81.24060348
13253,Seminole,Georgia,8090,30.93464824,-84.86823924
40133,Seminole,Oklahoma,24258,35.16478725,-96.61686741
36099,Seneca,New York,34016,42.78081007,-76.82497064
39147,Seneca,Ohio,55178,41.12351311,-83.12783209
47153,Sequatchie,Tennessee,15026,35.36979721,-85.41022136
40135,Sequoyah,Oklahoma,41569,35.49447108,-94.75463785
5133,Sevier,Arkansas,17007,33.99780401,-94.2424869
47155,Sevier,Tennessee,98250,35.78077323,-83.52244332
49041,Sevier,Utah,21620,38.7334,-111.6661
20175,Seward,Kansas,21428,37.19324632,-100.8507201
31159,Seward,Nebraska,17284,40.87241834,-97.139673
48417,Shackelford,Texas,3265,32.73587756,-99.35401337
29203,Shannon,Missouri,8166,37.15772072,-91.40190382
28125,Sharkey,Mississippi,4321,32.88149103,-90.8159538
5135,Sharp,Arkansas,17442,36.16258158,-91.47819342
6089,Shasta,California,180080,40.76391419,-122.0396884
55115,Shawano,Wisconsin,40899,44.78902246,-88.76443896
20177,Shawnee,Kansas,176875,39.04100763,-95.7557264
55117,Sheboygan,Wisconsin,115340,43.72099677,-87.94579284
1117,Shelby,Alabama,217702,33.26879845,-86.66232561
17173,Shelby,Illinois,21634,39.39133527,-88.80611122
18145,Shelby,Indiana,44729,39.52305623,-85.79158570000001
19165,Shelby,Iowa,11454,41.6850066,-95.31015553
21211,Shelby,Kentucky,49024,38.21476019,-85.194223
29205,Shelby,Missouri,5930,39.79742518,-92.07634971
39149,Shelby,Ohio,48590,40.33163494,-84.20258189
47157,Shelby,Tennessee,937166,35.1864775,-89.89692423
48419,Shelby,Texas,25274,31.79211404,-94.14550696
51171,Shenandoah,Virginia,43616,38.85905135,-78.56813762
27141,Sherburne,Minnesota,97238,45.44447208,-93.77617511
20179,Sheridan,Kansas,2521,39.35018161,-100.4418259
30091,Sheridan,Montana,3309,48.72085833,-104.503829
31161,Sheridan,Nebraska,5246,42.50284406,-102.4126613
38083,Sheridan,North Dakota,1315,47.57700669,-100.3426391
56033,Sheridan,Wyoming,30485,44.79048913,-106.8862389
20181,Sherman,Kansas,5917,39.35147699,-101.7197624
31163,Sherman,Nebraska,3001,41.22045983,-98.97588642
41055,Sherman,Oregon,1780,45.41501554,-120.6827834
48421,Sherman,Texas,3022,36.27751473,-101.8933156
26155,Shiawassee,Michigan,68122,42.95392800000001,-84.14585902
16079,Shoshone,Idaho,12882,47.35364087,-115.8916749
27143,Sibley,Minnesota,14865,44.5796592,-94.23164924
6091,Sierra,California,3005,39.57713498,-120.52007009999998
35051,Sierra,New Mexico,10791,33.13028233,-107.1925893
30093,Silver Bow,Montana,34915,45.90018933,-112.6620092
21213,Simpson,Kentucky,18572,36.74058474,-86.58047435
28127,Simpson,Mississippi,26658,31.91282117,-89.91716179
19167,Sioux,Iowa,34855,43.08221074,-96.1767568
31165,Sioux,Nebraska,1166,42.48932059,-103.7576544
38085,Sioux,North Dakota,4230,46.11323337,-101.0440149
6093,Siskiyou,California,43539,41.59198861,-122.5407434
2220,Sitka,Alaska,8493,57.24124555,-135.3206587
53057,Skagit,Washington,129205,48.48171488,-121.766131
2230,Skagway,Alaska,1183,59.4554,-135.3153
53059,Skamania,Washington,12083,46.02408726,-121.9164403
38087,Slope,North Dakota,750,46.44737738,-103.4601547
20183,Smith,Kansas,3583,39.78516566,-98.78566062
28129,Smith,Mississippi,15916,32.01744532,-89.50644846
47159,Smith,Tennessee,20157,36.25359775,-85.95411046
48423,Smith,Texas,232751,32.37474036,-95.2717568
51173,Smyth,Virginia,30104,36.84455636,-81.53344948
53061,Snohomish,Washington,822083,48.04615983,-121.7170703
42109,Snyder,Pennsylvania,40372,40.77129231,-77.06840691
35053,Socorro,New Mexico,16637,34.00715494,-106.9298354
6095,Solano,California,447643,38.26827353,-121.9357113
23025,Somerset,Maine,50484,45.51229767,-69.95995554
24039,Somerset,Maryland,25616,38.1163542,-75.75118623
34035,Somerset,New Jersey,328934,40.56465737,-74.61683016
42111,Somerset,Pennsylvania,73447,39.97172723,-79.02699593
48425,Somervell,Texas,9128,32.22236802,-97.77403489
6097,Sonoma,California,494336,38.52746429,-122.8862506
51175,Southampton,Virginia,17631,36.72231125,-77.10642712
2240,Southeast Fairbanks,Alaska,6893,63.87692095,-143.2127643
13255,Spalding,Georgia,66703,33.26310031,-84.28013991
45083,Spartanburg,South Carolina,319785,34.92960077,-81.99225984
18147,Spencer,Indiana,20277,38.01519732,-87.0079644
21215,Spencer,Kentucky,19351,38.03223971,-85.32749335
46115,Spink,South Dakota,6376,44.93837606,-98.34626602
53063,Spokane,Washington,522798,47.62113146,-117.4046494
51177,Spotsylvania,Virginia,136215,38.18574462,-77.655399
20185,Stafford,Kansas,4156,38.03100851,-98.71762001
51179,Stafford,Virginia,152882,38.41758738,-77.45917053
6099,Stanislaus,California,550660,37.55862499,-120.9970722
46117,Stanley,South Dakota,3098,44.41381872,-100.7349153
37167,Stanly,North Carolina,62806,35.31647813,-80.25093221
20187,Stanton,Kansas,2006,37.56304714,-101.7843534
31167,Stanton,Nebraska,5920,41.9169835,-97.19394708
17175,Stark,Illinois,5342,41.09309773,-89.79745866
38089,Stark,North Dakota,31489,46.80851182,-102.6576326
39151,Stark,Ohio,370606,40.81482476,-81.36437305
18149,Starke,Indiana,22995,41.27890281,-86.64686895
48427,Starr,Texas,64633,26.56150059,-98.73892358
51790,Staunton,Virginia,24932,38.15965544,-79.05979937
22087,St. Bernard,Louisiana,47244,29.87761636,-89.51887093
29183,St. Charles,Missouri,402022,38.77875681,-90.66662425
22089,St. Charles,Louisiana,53100,29.90709658,-90.35555967
1115,St. Clair,Alabama,89512,33.71902176,-86.31029372
17163,St. Clair,Illinois,259686,38.46996033,-89.93063427
26147,St. Clair,Michigan,159128,42.92655373,-82.67937954
29185,St. Clair,Missouri,9397,38.03699437,-93.77631447
55109,St. Croix,Wisconsin,90687,45.03437474,-92.45000068
27145,Stearns,Minnesota,161075,45.55192576,-94.61078221
27147,Steele,Minnesota,36649,44.02240351,-93.22627088
38091,Steele,North Dakota,1890,47.45611548,-97.72728747
29186,Ste. Genevieve,Missouri,17894,37.89090059,-90.1949941
13257,Stephens,Georgia,25925,34.55151201,-83.29405315
40137,Stephens,Oklahoma,43143,34.48556989,-97.85141892
48429,Stephens,Texas,9366,32.73553157,-98.83631615
17177,Stephenson,Illinois,44498,42.35129217,-89.662598
48431,Sterling,Texas,1291,31.82781912,-101.0500746
18151,Steuben,Indiana,34594,41.64423868,-85.00101094
36101,Steuben,New York,95379,42.2689144,-77.3829924
20189,Stevens,Kansas,5485,37.1923008,-101.3118967
27149,Stevens,Minnesota,9805,45.58613007,-96.00163705
53065,Stevens,Washington,45723,48.40035475,-117.8542701
13259,Stewart,Georgia,6621,32.07996777,-84.83208037
47161,Stewart,Tennessee,13715,36.50235092,-87.83920548
5123,St. Francis,Arkansas,24994,35.02201976,-90.74828138
29187,St. Francois,Missouri,67215,37.81214171,-90.47598685
22091,St. Helena,Louisiana,10132,30.82210324,-90.71013176
30095,Stillwater,Montana,9642,45.67071407,-109.3950061
22093,St. James,Louisiana,21096,30.02531716,-90.80212061
12109,St. Johns,Florida,264672,29.90096506,-81.43589967
22095,St. John the Baptist,Louisiana,42837,30.12597499,-90.4753503
18141,St. Joseph,Indiana,271826,41.61756781,-86.29040834
26149,St. Joseph,Michigan,60964,41.91441767,-85.52797979
22097,St. Landry,Louisiana,82124,30.59724262,-92.00135806
36089,St. Lawrence,New York,107740,44.4976179,-75.06550039
29510,St. Louis city,Missouri,300576,38.63555736,-90.24349225
27137,St. Louis,Minnesota,199070,47.6048407,-92.46879855
29189,St. Louis,Missouri,994205,38.63770039999999,-90.4458375
12111,St. Lucie,Florida,328297,27.37763908,-80.47106649
22099,St. Martin,Louisiana,53431,30.13112107,-91.61403569
22101,St. Mary,Louisiana,49348,29.69262097,-91.44702164
24037,St. Mary's,Maryland,113510,38.30058422,-76.60629279999998
29207,Stoddard,Missouri,29025,36.85571651,-89.9444155
37169,Stokes,North Carolina,45591,36.4017975,-80.23893369
5137,Stone,Arkansas,12506,35.86251946,-92.15684085
28131,Stone,Mississippi,18336,30.79187949,-89.11547539
29209,Stone,Missouri,31952,36.75000327,-93.45256475
48433,Stonewall,Texas,1350,33.17906744,-100.2538401
32029,Storey,Nevada,4123,39.44875482,-119.5250207
19169,Story,Iowa,97117,42.03621213,-93.46499005
33017,Strafford,New Hampshire,130633,43.291833,-71.02336013
22103,St. Tammany,Louisiana,260419,30.40942847,-89.95642711
38093,Stutsman,North Dakota,20704,46.97962541,-98.95637318
56035,Sublette,Wyoming,9831,42.76558279,-109.9130922
51800,Suffolk,Virginia,92108,36.70155394,-76.63603554
25025,Suffolk,Massachusetts,803907,42.3279514,-71.07850442
36103,Suffolk,New York,1476601,40.88320119,-72.8012172
18153,Sullivan,Indiana,20669,39.08952258,-87.41414469
29211,Sullivan,Missouri,6089,40.2099105,-93.11150106
33019,Sullivan,New Hampshire,43146,43.36094111,-72.22203125
36105,Sullivan,New York,75432,41.71579493,-74.76394559
42113,Sullivan,Pennsylvania,6066,41.44634738,-76.51246591
47163,Sullivan,Tennessee,158348,36.51240691,-82.30412917
46119,Sully,South Dakota,1391,44.71571812,-100.1278092
54089,Summers,West Virginia,12573,37.65390597,-80.86009693
8117,Summit,Colorado,31011,39.63803232,-106.1150762
39153,Summit,Ohio,541013,41.12464734,-81.53123079
49043,Summit,Utah,42145,40.86688146,-110.9535882
20191,Sumner,Kansas,22836,37.23682549,-97.47721621
47165,Sumner,Tennessee,191283,36.46824103,-86.45917204
1119,Sumter,Alabama,12427,32.59117397,-88.19916205
12119,Sumter,Florida,132420,28.70181754,-82.0794267
13261,Sumter,Georgia,29524,32.03650571,-84.19821492
45085,Sumter,South Carolina,106721,33.91826534,-80.37942316
28133,Sunflower,Mississippi,25110,33.60192578,-90.58882684
37171,Surry,North Carolina,71783,36.41689489,-80.69102283
51181,Surry,Virginia,6422,37.11781893,-76.88450012
42115,Susquehanna,Pennsylvania,40328,41.82147784,-75.80071959
10005,Sussex,Delaware,234225,38.66143781,-75.39031349
34037,Sussex,New Jersey,140488,41.13891592,-74.69118243
51183,Sussex,Virginia,11159,36.92432914,-77.25791182
6101,Sutter,California,96971,39.03417539,-121.6945899
48435,Sutton,Texas,3776,30.49856623,-100.5382014
12121,Suwannee,Florida,44417,30.19746066,-82.99099670000003
37173,Swain,North Carolina,14271,35.48665845,-83.48748932
30097,Sweet Grass,Montana,3737,45.81367654,-109.9425686
56037,Sweetwater,Wyoming,42343,41.65943896,-108.8827882
27151,Swift,Minnesota,9266,45.2829032,-95.68264092
48437,Swisher,Texas,7397,34.53028891,-101.7349174
18155,Switzerland,Indiana,10751,38.82767338,-85.03022429
13263,Talbot,Georgia,6195,32.69642758,-84.53351366
24041,Talbot,Maryland,37181,38.76618159,-76.10882561
13265,Taliaferro,Georgia,1537,33.56543317,-82.88136816
1121,Talladega,Alabama,79978,33.37823223,-86.16886178
28135,Tallahatchie,Mississippi,13809,33.95339918,-90.1729398
1123,Tallapoosa,Alabama,40367,32.86698258,-85.79833053
19171,Tama,Iowa,16854,42.07991767,-92.53266945
29213,Taney,Missouri,55928,36.65465345,-93.04075153
22105,Tangipahoa,Louisiana,134758,30.62888673,-90.40664996
35055,Taos,New Mexico,32723,36.58006022,-105.6310198
48439,Tarrant,Texas,2102515,32.77143818,-97.29101614
28137,Tate,Mississippi,28321,34.65133709,-89.94485778
13267,Tattnall,Georgia,25286,32.04785085,-82.05539188
12123,Taylor,Florida,21569,30.04848048,-83.60445406
13269,Taylor,Georgia,8020,32.55792548,-84.25077141
19173,Taylor,Iowa,6121,40.73710579,-94.69778563
21217,Taylor,Kentucky,25769,37.3677562,-85.3329931
48441,Taylor,Texas,138034,32.30163422,-99.89007449
54091,Taylor,West Virginia,16695,39.33602617,-80.0421439
55119,Taylor,Wisconsin,20343,45.21179252,-90.5004405
17179,Tazewell,Illinois,131803,40.50716185,-89.51404662
51185,Tazewell,Virginia,40595,37.12191123,-81.56685568
6103,Tehama,California,65084,40.12570935,-122.2370171
13271,Telfair,Georgia,15860,31.92829517,-82.93491155
8119,Teller,Colorado,25388,38.88133511,-105.1614893
22107,Tensas,Louisiana,4334,32.00760749,-91.32915234
22109,Terrebonne,Louisiana,110461,29.37343766,-90.82626855
13273,Terrell,Georgia,8531,31.77527543,-84.44069698
48443,Terrell,Texas,776,30.22429013,-102.0766732
48445,Terry,Texas,12337,33.17402785,-102.3354521
16081,Teton,Idaho,12142,43.75303583,-111.2056773
30099,Teton,Montana,6147,47.83741052,-112.2410688
56039,Teton,Wyoming,23464,43.93522482,-110.5890801
29215,Texas,Missouri,25398,37.31728859,-91.96564727
40139,Texas,Oklahoma,19983,36.74777635,-101.4889765
31169,Thayer,Nebraska,5003,40.17626377,-97.59504381
13275,Thomas,Georgia,44451,30.86392347,-83.91847289
20193,Thomas,Kansas,7777,39.35107575,-101.0553705
31171,Thomas,Nebraska,722,41.91358968,-100.5556632
48447,Throckmorton,Texas,1501,33.17751417,-99.21226795
31173,Thurston,Nebraska,7224,42.15725356,-96.54157099
53067,Thurston,Washington,290536,46.9291895,-122.8290656
13277,Tift,Georgia,40644,31.45743864,-83.5236119
41057,Tillamook,Oregon,27036,45.46248721,-123.712066
40141,Tillman,Oklahoma,7250,34.37288446,-98.92426619
36107,Tioga,New York,48203,42.16852837,-76.30835812
42117,Tioga,Pennsylvania,40591,41.77255149,-77.25433032
28139,Tippah,Mississippi,22015,34.76872156,-88.90988194
18157,Tippecanoe,Indiana,195732,40.38872739,-86.89413959
18159,Tipton,Indiana,15148,40.31123252,-86.05234925
47167,Tipton,Tennessee,61599,35.501942,-89.73694895
28141,Tishomingo,Mississippi,19383,34.74023475,-88.23917219
48449,Titus,Texas,32750,33.21339719,-94.96797273
21219,Todd,Kentucky,12294,36.8381152,-87.17878374
27153,Todd,Minnesota,24664,46.06996226,-94.89785296
46121,Todd,South Dakota,10177,43.19338568,-100.7195503
9013,Tolland,Connecticut,150721,41.85853803,-72.3308481
48451,Tom Green,Texas,119200,31.40464436,-100.462443
36109,Tompkins,New York,102180,42.44945765,-76.47229843
49045,Tooele,Utah,72259,40.44862644,-113.1295715
30101,Toole,Montana,4736,48.65577551,-111.6942414
13279,Toombs,Georgia,26830,32.12059861,-82.32957247
35057,Torrance,New Mexico,15461,34.64048375,-105.8508949
38095,Towner,North Dakota,2189,48.68565745,-99.24564265
13281,Towns,Georgia,12037,34.91369188,-83.74107459999998
38097,Traill,North Dakota,8036,47.45367788,-97.16323288
37175,Transylvania,North Carolina,34385,35.20383864,-82.79638423
27155,Traverse,Minnesota,3259,45.77298854,-96.47062949
48453,Travis,Texas,1273954,30.33432034,-97.7853562
30103,Treasure,Montana,696,46.20973220000001,-107.2666516
20195,Trego,Kansas,2803,38.91467218,-99.87284448
55121,Trempealeau,Wisconsin,29649,44.30360275,-91.35893614
13283,Treutlen,Georgia,6901,32.40422134,-82.56904553
21221,Trigg,Kentucky,14651,36.80767017,-87.87333656
21223,Trimble,Kentucky,8471,38.61056487,-85.33775972
6105,Trinity,California,12285,40.64917670000001,-123.114713
48455,Trinity,Texas,14651,31.0879489,-95.1367187
46123,Tripp,South Dakota,5441,43.34459388,-99.8854891
13285,Troup,Georgia,69922,33.03349196,-85.02812115
47169,Trousdale,Tennessee,11284,36.39026213,-86.16087954
39155,Trumbull,Ohio,197974,41.31735028,-80.76109643
54093,Tucker,West Virginia,6839,39.11240885,-79.57053576
6107,Tulare,California,466195,36.22026558,-118.8020203
40143,Tulsa,Oklahoma,651552,36.11939621,-95.94013939
28143,Tunica,Mississippi,9632,34.64967704,-90.37481167
6109,Tuolumne,California,54478,38.02644018,-119.9525093
13287,Turner,Georgia,7985,31.71612656,-83.62069378
46125,Turner,South Dakota,8384,43.3109081,-97.14865776
1125,Tuscaloosa,Alabama,209355,33.28726072,-87.52556818
39157,Tuscarawas,Ohio,91987,40.44214695,-81.47226262
26157,Tuscola,Michigan,52245,43.46606813,-83.41897025
13289,Twiggs,Georgia,8120,32.67435595,-83.43078662
16083,Twin Falls,Idaho,86878,42.35440512,-114.6685381
48457,Tyler,Texas,21672,30.77031716,-94.37690895
54095,Tyler,West Virginia,8591,39.46811972,-80.88772676
